# t /s, C /M, C /M, C /M,Cb/M,,1/c _ a,1/c_b,1/c_C,,,
20.625,0.0176,0.0126,0.0105,2.1,,56.81818182,79.36507937,95.23809524,,,
20.7,0.0172,0.0123,0.0103,2.1,,58.13953488,81.30081301,97.08737864,,,
20.775,0.0178,0.0125,0.0108,2.1,,56.17977528,80,92.59259259,,,
20.85,0.0179,0.0122,0.0107,2.1,,55.86592179,81.96721311,93.45794393,,,
20.925,0.0175,0.0126,0.0107,2.1,,57.14285714,79.36507937,93.45794393,,,
21,0.0174,0.0125,0.0108,2.1,,57.47126437,80,92.59259259,,,
21.075,0.0176,0.0124,0.0107,2.1,,56.81818182,80.64516129,93.45794393,,,
21.15,0.0174,0.0124,0.0106,2.1,,57.47126437,80.64516129,94.33962264,,,
21.225,0.0174,0.0125,0.0105,2.1,,57.47126437,80,95.23809524,,,
21.3,0.0171,0.0121,0.0102,2.1,,58.47953216,82.6446281,98.03921569,,,
21.375,0.0171,0.0124,0.0103,2.1,,58.47953216,80.64516129,97.08737864,,,
21.45,0.0175,0.0125,0.0105,2.1,,57.14285714,80,95.23809524,,,
21.525,0.0176,0.0121,0.0105,2.1,,56.81818182,82.6446281,95.23809524,,,
21.6,0.0171,0.012,0.0104,2.1,,58.47953216,83.33333333,96.15384615,,,
21.675,0.017,0.0122,0.0102,2.1,,58.82352941,81.96721311,98.03921569,,,
21.75,0.0172,0.0123,0.0105,2.1,,58.13953488,81.30081301,95.23809524,,,
21.825,0.0169,0.0118,0.0109,2.1,,59.17159763,84.74576271,91.74311927,,,
21.9,0.0176,0.0124,0.0107,2.1,,56.81818182,80.64516129,93.45794393,,,
21.975,0.017,0.012,0.0103,2.1,,58.82352941,83.33333333,97.08737864,,,
22.05,0.0171,0.0123,0.0106,2.1,,58.47953216,81.30081301,94.33962264,,,
22.125,0.0169,0.012,0.0102,2.1,,59.17159763,83.33333333,98.03921569,,,
22.2,0.0166,0.0123,0.0103,2.1,,60.24096386,81.30081301,97.08737864,,,
22.275,0.0168,0.0121,0.0106,2.1,,59.52380952,82.6446281,94.33962264,,,
22.35,0.017,0.0119,0.0103,2.1,,58.82352941,84.03361345,97.08737864,,,
22.425,0.017,0.012,0.0104,2.1,,58.82352941,83.33333333,96.15384615,,,
22.5,0.0166,0.0118,0.0107,2.1,,60.24096386,84.74576271,93.45794393,,,
22.575,0.0169,0.0125,0.01,2.1,,59.17159763,80,100,,,
22.65,0.0169,0.0121,0.0101,2.1,,59.17159763,82.6446281,99.00990099,,,
22.725,0.017,0.0118,0.0104,2.1,,58.82352941,84.74576271,96.15384615,,,
22.8,0.0164,0.0122,0.0104,2.1,,60.97560976,81.96721311,96.15384615,,,
22.875,0.0165,0.0125,0.0105,2.1,,60.60606061,80,95.23809524,,,
22.95,0.0164,0.0122,0.0105,2.1,,60.97560976,81.96721311,95.23809524,,,
